class,bug_type,priority,category,sourcefile,sourcepath,start_line,end_line
org.traccar.BasePipelineFactory,EI_EXPOSE_REP2,2,MALICIOUS_CODE,BasePipelineFactory.java,org/traccar/BasePipelineFactory.java,46,121
org.traccar.BaseProtocol,EI_EXPOSE_REP,2,MALICIOUS_CODE,BaseProtocol.java,org/traccar/BaseProtocol.java,36,152
org.traccar.BaseProtocol,EI_EXPOSE_REP,2,MALICIOUS_CODE,BaseProtocol.java,org/traccar/BaseProtocol.java,36,152
org.traccar.BaseProtocol,EI_EXPOSE_REP2,2,MALICIOUS_CODE,BaseProtocol.java,org/traccar/BaseProtocol.java,36,152
org.traccar.BaseProtocolDecoder,EI_EXPOSE_REP,2,MALICIOUS_CODE,BaseProtocolDecoder.java,org/traccar/BaseProtocolDecoder.java,56,202
org.traccar.BaseProtocolDecoder,EI_EXPOSE_REP2,2,MALICIOUS_CODE,BaseProtocolDecoder.java,org/traccar/BaseProtocolDecoder.java,56,202
org.traccar.BaseProtocolDecoder,EI_EXPOSE_REP2,2,MALICIOUS_CODE,BaseProtocolDecoder.java,org/traccar/BaseProtocolDecoder.java,56,202
org.traccar.BaseProtocolDecoder,EI_EXPOSE_REP2,2,MALICIOUS_CODE,BaseProtocolDecoder.java,org/traccar/BaseProtocolDecoder.java,56,202
org.traccar.BaseProtocolEncoder,EI_EXPOSE_REP,2,MALICIOUS_CODE,BaseProtocolEncoder.java,org/traccar/BaseProtocolEncoder.java,34,114
org.traccar.BaseProtocolEncoder,EI_EXPOSE_REP2,2,MALICIOUS_CODE,BaseProtocolEncoder.java,org/traccar/BaseProtocolEncoder.java,34,114
org.traccar.ExtendedObjectDecoder,EI_EXPOSE_REP,2,MALICIOUS_CODE,ExtendedObjectDecoder.java,org/traccar/ExtendedObjectDecoder.java,36,103
org.traccar.ExtendedObjectDecoder,EI_EXPOSE_REP2,2,MALICIOUS_CODE,ExtendedObjectDecoder.java,org/traccar/ExtendedObjectDecoder.java,36,103
org.traccar.ExtendedObjectDecoder,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,2,STYLE,ExtendedObjectDecoder.java,org/traccar/ExtendedObjectDecoder.java,36,103
org.traccar.ProcessingHandler,EI_EXPOSE_REP2,2,MALICIOUS_CODE,ProcessingHandler.java,org/traccar/ProcessingHandler.java,82,221
org.traccar.ServerManager,CT_CONSTRUCTOR_THROW,2,BAD_PRACTICE,ServerManager.java,org/traccar/ServerManager.java,42,88
org.traccar.TrackerClient,EI_EXPOSE_REP,2,MALICIOUS_CODE,TrackerClient.java,org/traccar/TrackerClient.java,44,124
org.traccar.TrackerClient,EI_EXPOSE_REP,2,MALICIOUS_CODE,TrackerClient.java,org/traccar/TrackerClient.java,44,124
org.traccar.TrackerServer,EI_EXPOSE_REP,2,MALICIOUS_CODE,TrackerServer.java,org/traccar/TrackerServer.java,46,130
org.traccar.WindowsService$ServiceMain,DM_EXIT,2,BAD_PRACTICE,WindowsService.java,org/traccar/WindowsService.java,173,202
org.traccar.WindowsService$ServiceMain,UW_UNCOND_WAIT,2,MT_CORRECTNESS,WindowsService.java,org/traccar/WindowsService.java,173,202
org.traccar.WindowsService$ServiceMain,WA_NOT_IN_LOOP,2,MT_CORRECTNESS,WindowsService.java,org/traccar/WindowsService.java,173,202
org.traccar.WrapperOutboundHandler,EI_EXPOSE_REP,2,MALICIOUS_CODE,WrapperOutboundHandler.java,org/traccar/WrapperOutboundHandler.java,29,96
org.traccar.WrapperOutboundHandler,EI_EXPOSE_REP2,2,MALICIOUS_CODE,WrapperOutboundHandler.java,org/traccar/WrapperOutboundHandler.java,29,96
org.traccar.api.AsyncSocket,EI_EXPOSE_REP2,2,MALICIOUS_CODE,AsyncSocket.java,org/traccar/api/AsyncSocket.java,40,128
org.traccar.api.AsyncSocket,EI_EXPOSE_REP2,2,MALICIOUS_CODE,AsyncSocket.java,org/traccar/api/AsyncSocket.java,40,128
org.traccar.api.AsyncSocket,EI_EXPOSE_REP2,2,MALICIOUS_CODE,AsyncSocket.java,org/traccar/api/AsyncSocket.java,40,128
org.traccar.api.AsyncSocketServlet,EI_EXPOSE_REP2,2,MALICIOUS_CODE,AsyncSocketServlet.java,org/traccar/api/AsyncSocketServlet.java,50,79
org.traccar.api.AsyncSocketServlet,EI_EXPOSE_REP2,2,MALICIOUS_CODE,AsyncSocketServlet.java,org/traccar/api/AsyncSocketServlet.java,50,79
org.traccar.api.AsyncSocketServlet,EI_EXPOSE_REP2,2,MALICIOUS_CODE,AsyncSocketServlet.java,org/traccar/api/AsyncSocketServlet.java,50,79
org.traccar.api.AsyncSocketServlet,EI_EXPOSE_REP2,2,MALICIOUS_CODE,AsyncSocketServlet.java,org/traccar/api/AsyncSocketServlet.java,50,79
org.traccar.api.AsyncSocketServlet,SE_BAD_FIELD,2,BAD_PRACTICE,AsyncSocketServlet.java,org/traccar/api/AsyncSocketServlet.java,50,79
org.traccar.api.AsyncSocketServlet,SE_BAD_FIELD,2,BAD_PRACTICE,AsyncSocketServlet.java,org/traccar/api/AsyncSocketServlet.java,50,79
org.traccar.api.AsyncSocketServlet,SE_BAD_FIELD,2,BAD_PRACTICE,AsyncSocketServlet.java,org/traccar/api/AsyncSocketServlet.java,50,79
org.traccar.api.MediaFilter,EI_EXPOSE_REP2,2,MALICIOUS_CODE,MediaFilter.java,org/traccar/api/MediaFilter.java,52,94
org.traccar.api.resource.PermissionsResource,NS_NON_SHORT_CIRCUIT,1,STYLE,PermissionsResource.java,org/traccar/api/resource/PermissionsResource.java,45,122
org.traccar.api.resource.ServerResource,DM_EXIT,2,BAD_PRACTICE,ServerResource.java,org/traccar/api/resource/ServerResource.java,65,177
org.traccar.api.security.LoginResult,EI_EXPOSE_REP,2,MALICIOUS_CODE,LoginResult.java,org/traccar/api/security/LoginResult.java,13,26
org.traccar.api.security.LoginResult,EI_EXPOSE_REP,2,MALICIOUS_CODE,LoginResult.java,org/traccar/api/security/LoginResult.java,13,26
org.traccar.api.security.LoginResult,EI_EXPOSE_REP2,2,MALICIOUS_CODE,LoginResult.java,org/traccar/api/security/LoginResult.java,13,26
org.traccar.api.security.LoginResult,EI_EXPOSE_REP2,2,MALICIOUS_CODE,LoginResult.java,org/traccar/api/security/LoginResult.java,13,26
org.traccar.api.security.LoginService,EI_EXPOSE_REP2,2,MALICIOUS_CODE,LoginService.java,org/traccar/api/security/LoginService.java,53,155
org.traccar.api.security.LoginService,EI_EXPOSE_REP2,2,MALICIOUS_CODE,LoginService.java,org/traccar/api/security/LoginService.java,53,155
org.traccar.api.security.PermissionsService,EI_EXPOSE_REP,2,MALICIOUS_CODE,PermissionsService.java,org/traccar/api/security/PermissionsService.java,49,224
org.traccar.api.security.PermissionsService,EI_EXPOSE_REP,2,MALICIOUS_CODE,PermissionsService.java,org/traccar/api/security/PermissionsService.java,49,224
org.traccar.api.security.PermissionsService,EI_EXPOSE_REP2,2,MALICIOUS_CODE,PermissionsService.java,org/traccar/api/security/PermissionsService.java,49,224
org.traccar.api.security.UserPrincipal,EI_EXPOSE_REP,2,MALICIOUS_CODE,UserPrincipal.java,org/traccar/api/security/UserPrincipal.java,26,41
org.traccar.api.security.UserPrincipal,EI_EXPOSE_REP2,2,MALICIOUS_CODE,UserPrincipal.java,org/traccar/api/security/UserPrincipal.java,26,41
org.traccar.api.signature.CryptoManager,EI_EXPOSE_REP2,2,MALICIOUS_CODE,CryptoManager.java,org/traccar/api/signature/CryptoManager.java,46,101
org.traccar.api.signature.KeystoreModel,EI_EXPOSE_REP,2,MALICIOUS_CODE,KeystoreModel.java,org/traccar/api/signature/KeystoreModel.java,22,42
org.traccar.api.signature.KeystoreModel,EI_EXPOSE_REP,2,MALICIOUS_CODE,KeystoreModel.java,org/traccar/api/signature/KeystoreModel.java,22,42
org.traccar.api.signature.KeystoreModel,EI_EXPOSE_REP2,2,MALICIOUS_CODE,KeystoreModel.java,org/traccar/api/signature/KeystoreModel.java,22,42
org.traccar.api.signature.KeystoreModel,EI_EXPOSE_REP2,2,MALICIOUS_CODE,KeystoreModel.java,org/traccar/api/signature/KeystoreModel.java,22,42
org.traccar.api.signature.TokenManager,EI_EXPOSE_REP2,2,MALICIOUS_CODE,TokenManager.java,org/traccar/api/signature/TokenManager.java,54,82
org.traccar.api.signature.TokenManager$TokenData,EI_EXPOSE_REP,2,MALICIOUS_CODE,TokenManager.java,org/traccar/api/signature/TokenManager.java,38,49
org.traccar.broadcast.BroadcastMessage,EI_EXPOSE_REP,2,MALICIOUS_CODE,BroadcastMessage.java,org/traccar/broadcast/BroadcastMessage.java,23,181
org.traccar.broadcast.BroadcastMessage,EI_EXPOSE_REP,2,MALICIOUS_CODE,BroadcastMessage.java,org/traccar/broadcast/BroadcastMessage.java,23,181
org.traccar.broadcast.BroadcastMessage,EI_EXPOSE_REP,2,MALICIOUS_CODE,BroadcastMessage.java,org/traccar/broadcast/BroadcastMessage.java,23,181
org.traccar.broadcast.BroadcastMessage,EI_EXPOSE_REP,2,MALICIOUS_CODE,BroadcastMessage.java,org/traccar/broadcast/BroadcastMessage.java,23,181
org.traccar.broadcast.BroadcastMessage,EI_EXPOSE_REP,2,MALICIOUS_CODE,BroadcastMessage.java,org/traccar/broadcast/BroadcastMessage.java,23,181
org.traccar.broadcast.BroadcastMessage,EI_EXPOSE_REP2,2,MALICIOUS_CODE,BroadcastMessage.java,org/traccar/broadcast/BroadcastMessage.java,23,181
org.traccar.broadcast.BroadcastMessage,EI_EXPOSE_REP2,2,MALICIOUS_CODE,BroadcastMessage.java,org/traccar/broadcast/BroadcastMessage.java,23,181
org.traccar.broadcast.BroadcastMessage,EI_EXPOSE_REP2,2,MALICIOUS_CODE,BroadcastMessage.java,org/traccar/broadcast/BroadcastMessage.java,23,181
org.traccar.broadcast.BroadcastMessage,EI_EXPOSE_REP2,2,MALICIOUS_CODE,BroadcastMessage.java,org/traccar/broadcast/BroadcastMessage.java,23,181
org.traccar.broadcast.BroadcastMessage,EI_EXPOSE_REP2,2,MALICIOUS_CODE,BroadcastMessage.java,org/traccar/broadcast/BroadcastMessage.java,23,181
org.traccar.broadcast.MulticastBroadcastService,CT_CONSTRUCTOR_THROW,2,BAD_PRACTICE,MulticastBroadcastService.java,org/traccar/broadcast/MulticastBroadcastService.java,36,89
org.traccar.broadcast.MulticastBroadcastService,EI_EXPOSE_REP2,2,MALICIOUS_CODE,MulticastBroadcastService.java,org/traccar/broadcast/MulticastBroadcastService.java,36,89
org.traccar.broadcast.RedisBroadcastService,CT_CONSTRUCTOR_THROW,2,BAD_PRACTICE,RedisBroadcastService.java,org/traccar/broadcast/RedisBroadcastService.java,35,103
org.traccar.broadcast.RedisBroadcastService,EI_EXPOSE_REP2,2,MALICIOUS_CODE,RedisBroadcastService.java,org/traccar/broadcast/RedisBroadcastService.java,35,103
org.traccar.broadcast.RedisBroadcastService,SS_SHOULD_BE_STATIC,2,PERFORMANCE,RedisBroadcastService.java,org/traccar/broadcast/RedisBroadcastService.java,35,103
org.traccar.config.Config,CT_CONSTRUCTOR_THROW,2,BAD_PRACTICE,Config.java,org/traccar/config/Config.java,34,149
org.traccar.database.BufferingManager$Holder,EQ_COMPARETO_USE_OBJECT_EQUALS,2,BAD_PRACTICE,BufferingManager.java,org/traccar/database/BufferingManager.java,42,72
org.traccar.database.CommandsManager,EI_EXPOSE_REP2,2,MALICIOUS_CODE,CommandsManager.java,org/traccar/database/CommandsManager.java,66,171
org.traccar.database.CommandsManager,EI_EXPOSE_REP2,2,MALICIOUS_CODE,CommandsManager.java,org/traccar/database/CommandsManager.java,66,171
org.traccar.database.CommandsManager,EI_EXPOSE_REP2,2,MALICIOUS_CODE,CommandsManager.java,org/traccar/database/CommandsManager.java,66,171
org.traccar.database.DeviceLookupService,EI_EXPOSE_REP2,2,MALICIOUS_CODE,DeviceLookupService.java,org/traccar/database/DeviceLookupService.java,41,138
org.traccar.database.NotificationManager,CT_CONSTRUCTOR_THROW,2,BAD_PRACTICE,NotificationManager.java,org/traccar/database/NotificationManager.java,53,183
org.traccar.database.NotificationManager,EI_EXPOSE_REP2,2,MALICIOUS_CODE,NotificationManager.java,org/traccar/database/NotificationManager.java,53,183
org.traccar.database.NotificationManager,EI_EXPOSE_REP2,2,MALICIOUS_CODE,NotificationManager.java,org/traccar/database/NotificationManager.java,53,183
org.traccar.database.NotificationManager,EI_EXPOSE_REP2,2,MALICIOUS_CODE,NotificationManager.java,org/traccar/database/NotificationManager.java,53,183
org.traccar.database.OpenIdProvider,CT_CONSTRUCTOR_THROW,2,BAD_PRACTICE,OpenIdProvider.java,org/traccar/database/OpenIdProvider.java,81,193
org.traccar.database.OpenIdProvider,EI_EXPOSE_REP2,2,MALICIOUS_CODE,OpenIdProvider.java,org/traccar/database/OpenIdProvider.java,81,193
org.traccar.database.StatisticsManager,EI_EXPOSE_REP2,2,MALICIOUS_CODE,StatisticsManager.java,org/traccar/database/StatisticsManager.java,48,205
org.traccar.database.StatisticsManager,EI_EXPOSE_REP2,2,MALICIOUS_CODE,StatisticsManager.java,org/traccar/database/StatisticsManager.java,48,205
org.traccar.database.StatisticsManager,EI_EXPOSE_REP2,2,MALICIOUS_CODE,StatisticsManager.java,org/traccar/database/StatisticsManager.java,48,205
org.traccar.forward.AmqpClient,CT_CONSTRUCTOR_THROW,2,BAD_PRACTICE,AmqpClient.java,org/traccar/forward/AmqpClient.java,35,57
org.traccar.forward.AmqpClient,DM_DEFAULT_ENCODING,1,I18N,AmqpClient.java,org/traccar/forward/AmqpClient.java,35,57
org.traccar.forward.EventData,EI_EXPOSE_REP,2,MALICIOUS_CODE,EventData.java,org/traccar/forward/EventData.java,26,76
org.traccar.forward.EventData,EI_EXPOSE_REP,2,MALICIOUS_CODE,EventData.java,org/traccar/forward/EventData.java,26,76
org.traccar.forward.EventData,EI_EXPOSE_REP,2,MALICIOUS_CODE,EventData.java,org/traccar/forward/EventData.java,26,76
org.traccar.forward.EventData,EI_EXPOSE_REP,2,MALICIOUS_CODE,EventData.java,org/traccar/forward/EventData.java,26,76
org.traccar.forward.EventData,EI_EXPOSE_REP,2,MALICIOUS_CODE,EventData.java,org/traccar/forward/EventData.java,26,76
org.traccar.forward.EventData,EI_EXPOSE_REP2,2,MALICIOUS_CODE,EventData.java,org/traccar/forward/EventData.java,26,76
org.traccar.forward.EventData,EI_EXPOSE_REP2,2,MALICIOUS_CODE,EventData.java,org/traccar/forward/EventData.java,26,76
org.traccar.forward.EventData,EI_EXPOSE_REP2,2,MALICIOUS_CODE,EventData.java,org/traccar/forward/EventData.java,26,76
org.traccar.forward.EventData,EI_EXPOSE_REP2,2,MALICIOUS_CODE,EventData.java,org/traccar/forward/EventData.java,26,76
org.traccar.forward.EventData,EI_EXPOSE_REP2,2,MALICIOUS_CODE,EventData.java,org/traccar/forward/EventData.java,26,76
org.traccar.forward.EventForwarderAmqp,EI_EXPOSE_REP2,2,MALICIOUS_CODE,EventForwarderAmqp.java,org/traccar/forward/EventForwarderAmqp.java,30,47
org.traccar.forward.EventForwarderKafka,EI_EXPOSE_REP2,2,MALICIOUS_CODE,EventForwarderKafka.java,org/traccar/forward/EventForwarderKafka.java,35,56
org.traccar.forward.EventForwarderMqtt,EI_EXPOSE_REP2,2,MALICIOUS_CODE,EventForwarderMqtt.java,org/traccar/forward/EventForwarderMqtt.java,31,45
org.traccar.forward.MqttClient,CT_CONSTRUCTOR_THROW,2,BAD_PRACTICE,MqttClient.java,org/traccar/forward/MqttClient.java,34,74
org.traccar.forward.MqttClient,DM_DEFAULT_ENCODING,1,I18N,MqttClient.java,org/traccar/forward/MqttClient.java,34,74
org.traccar.forward.MqttClient,DM_DEFAULT_ENCODING,1,I18N,MqttClient.java,org/traccar/forward/MqttClient.java,34,74
org.traccar.forward.NetworkForwarder,CT_CONSTRUCTOR_THROW,2,BAD_PRACTICE,NetworkForwarder.java,org/traccar/forward/NetworkForwarder.java,37,75
org.traccar.forward.PositionData,EI_EXPOSE_REP,2,MALICIOUS_CODE,PositionData.java,org/traccar/forward/PositionData.java,23,43
org.traccar.forward.PositionData,EI_EXPOSE_REP,2,MALICIOUS_CODE,PositionData.java,org/traccar/forward/PositionData.java,23,43
org.traccar.forward.PositionData,EI_EXPOSE_REP2,2,MALICIOUS_CODE,PositionData.java,org/traccar/forward/PositionData.java,23,43
org.traccar.forward.PositionData,EI_EXPOSE_REP2,2,MALICIOUS_CODE,PositionData.java,org/traccar/forward/PositionData.java,23,43
org.traccar.forward.PositionForwarderAmqp,EI_EXPOSE_REP2,2,MALICIOUS_CODE,PositionForwarderAmqp.java,org/traccar/forward/PositionForwarderAmqp.java,30,47
org.traccar.forward.PositionForwarderJson,EI_EXPOSE_REP2,2,MALICIOUS_CODE,PositionForwarderJson.java,org/traccar/forward/PositionForwarderJson.java,40,92
org.traccar.forward.PositionForwarderJson,EI_EXPOSE_REP2,2,MALICIOUS_CODE,PositionForwarderJson.java,org/traccar/forward/PositionForwarderJson.java,40,92
org.traccar.forward.PositionForwarderKafka,EI_EXPOSE_REP2,2,MALICIOUS_CODE,PositionForwarderKafka.java,org/traccar/forward/PositionForwarderKafka.java,36,57
org.traccar.forward.PositionForwarderMqtt,EI_EXPOSE_REP2,2,MALICIOUS_CODE,PositionForwarderMqtt.java,org/traccar/forward/PositionForwarderMqtt.java,31,45
org.traccar.forward.PositionForwarderRedis,EI_EXPOSE_REP2,2,MALICIOUS_CODE,PositionForwarderRedis.java,org/traccar/forward/PositionForwarderRedis.java,30,48
org.traccar.forward.PositionForwarderUrl,EI_EXPOSE_REP2,2,MALICIOUS_CODE,PositionForwarderUrl.java,org/traccar/forward/PositionForwarderUrl.java,45,162
org.traccar.forward.PositionForwarderWialon,CT_CONSTRUCTOR_THROW,2,BAD_PRACTICE,PositionForwarderWialon.java,org/traccar/forward/PositionForwarderWialon.java,55,173
org.traccar.forward.PositionForwarderWialon,DM_DEFAULT_ENCODING,1,I18N,PositionForwarderWialon.java,org/traccar/forward/PositionForwarderWialon.java,55,173
org.traccar.geofence.GeofenceCircle,CT_CONSTRUCTOR_THROW,2,BAD_PRACTICE,GeofenceCircle.java,org/traccar/geofence/GeofenceCircle.java,31,104
org.traccar.geofence.GeofencePolygon,CT_CONSTRUCTOR_THROW,2,BAD_PRACTICE,GeofencePolygon.java,org/traccar/geofence/GeofencePolygon.java,32,182
org.traccar.geofence.GeofencePolyline,CT_CONSTRUCTOR_THROW,2,BAD_PRACTICE,GeofencePolyline.java,org/traccar/geofence/GeofencePolyline.java,31,111
org.traccar.handler.ComputedAttributesHandler,EI_EXPOSE_REP2,2,MALICIOUS_CODE,ComputedAttributesHandler.java,org/traccar/handler/ComputedAttributesHandler.java,50,206
org.traccar.handler.CopyAttributesHandler,EI_EXPOSE_REP2,2,MALICIOUS_CODE,CopyAttributesHandler.java,org/traccar/handler/CopyAttributesHandler.java,31,48
org.traccar.handler.DatabaseHandler,EI_EXPOSE_REP2,2,MALICIOUS_CODE,DatabaseHandler.java,org/traccar/handler/DatabaseHandler.java,29,51
org.traccar.handler.DistanceHandler,EI_EXPOSE_REP2,2,MALICIOUS_CODE,DistanceHandler.java,org/traccar/handler/DistanceHandler.java,35,75
org.traccar.handler.DriverHandler,EI_EXPOSE_REP2,2,MALICIOUS_CODE,DriverHandler.java,org/traccar/handler/DriverHandler.java,31,45
org.traccar.handler.EngineHoursHandler,EI_EXPOSE_REP2,2,MALICIOUS_CODE,EngineHoursHandler.java,org/traccar/handler/EngineHoursHandler.java,28,47
org.traccar.handler.FilterHandler,EI_EXPOSE_REP2,2,MALICIOUS_CODE,FilterHandler.java,org/traccar/handler/FilterHandler.java,41,280
org.traccar.handler.FilterHandler,EI_EXPOSE_REP2,2,MALICIOUS_CODE,FilterHandler.java,org/traccar/handler/FilterHandler.java,41,280
org.traccar.handler.GeocoderHandler,EI_EXPOSE_REP2,2,MALICIOUS_CODE,GeocoderHandler.java,org/traccar/handler/GeocoderHandler.java,28,74
org.traccar.handler.GeocoderHandler,EI_EXPOSE_REP2,2,MALICIOUS_CODE,GeocoderHandler.java,org/traccar/handler/GeocoderHandler.java,28,74
org.traccar.handler.GeofenceHandler,EI_EXPOSE_REP2,2,MALICIOUS_CODE,GeofenceHandler.java,org/traccar/handler/GeofenceHandler.java,32,45
org.traccar.handler.GeofenceHandler,EI_EXPOSE_REP2,2,MALICIOUS_CODE,GeofenceHandler.java,org/traccar/handler/GeofenceHandler.java,32,45
org.traccar.handler.GeolocationHandler,EI_EXPOSE_REP2,2,MALICIOUS_CODE,GeolocationHandler.java,org/traccar/handler/GeolocationHandler.java,29,98
org.traccar.handler.MotionHandler,EI_EXPOSE_REP2,2,MALICIOUS_CODE,MotionHandler.java,org/traccar/handler/MotionHandler.java,30,42
org.traccar.handler.OutdatedHandler,EI_EXPOSE_REP2,2,MALICIOUS_CODE,OutdatedHandler.java,org/traccar/handler/OutdatedHandler.java,29,54
org.traccar.handler.PositionForwardingHandler,EI_EXPOSE_REP2,2,MALICIOUS_CODE,PositionForwardingHandler.java,org/traccar/handler/PositionForwardingHandler.java,39,135
org.traccar.handler.PostProcessHandler,EI_EXPOSE_REP2,2,MALICIOUS_CODE,PostProcessHandler.java,org/traccar/handler/PostProcessHandler.java,34,65
org.traccar.handler.PostProcessHandler,EI_EXPOSE_REP2,2,MALICIOUS_CODE,PostProcessHandler.java,org/traccar/handler/PostProcessHandler.java,34,65
org.traccar.handler.PostProcessHandler,EI_EXPOSE_REP2,2,MALICIOUS_CODE,PostProcessHandler.java,org/traccar/handler/PostProcessHandler.java,34,65
org.traccar.handler.events.AlarmEventHandler,EI_EXPOSE_REP2,2,MALICIOUS_CODE,AlarmEventHandler.java,org/traccar/handler/events/AlarmEventHandler.java,35,61
org.traccar.handler.events.BehaviorEventHandler,EI_EXPOSE_REP2,2,MALICIOUS_CODE,BehaviorEventHandler.java,org/traccar/handler/events/BehaviorEventHandler.java,34,57
org.traccar.handler.events.DriverEventHandler,EI_EXPOSE_REP2,2,MALICIOUS_CODE,DriverEventHandler.java,org/traccar/handler/events/DriverEventHandler.java,30,52
org.traccar.handler.events.FuelEventHandler,EI_EXPOSE_REP2,2,MALICIOUS_CODE,FuelEventHandler.java,org/traccar/handler/events/FuelEventHandler.java,32,75
org.traccar.handler.events.GeofenceEventHandler,EI_EXPOSE_REP2,2,MALICIOUS_CODE,GeofenceEventHandler.java,org/traccar/handler/events/GeofenceEventHandler.java,34,78
org.traccar.handler.events.IgnitionEventHandler,EI_EXPOSE_REP2,2,MALICIOUS_CODE,IgnitionEventHandler.java,org/traccar/handler/events/IgnitionEventHandler.java,31,56
org.traccar.handler.events.MaintenanceEventHandler,EI_EXPOSE_REP2,2,MALICIOUS_CODE,MaintenanceEventHandler.java,org/traccar/handler/events/MaintenanceEventHandler.java,30,64
org.traccar.handler.events.MotionEventHandler,EI_EXPOSE_REP2,2,MALICIOUS_CODE,MotionEventHandler.java,org/traccar/handler/events/MotionEventHandler.java,39,80
org.traccar.handler.events.MotionEventHandler,EI_EXPOSE_REP2,2,MALICIOUS_CODE,MotionEventHandler.java,org/traccar/handler/events/MotionEventHandler.java,39,80
org.traccar.handler.events.OverspeedEventHandler,EI_EXPOSE_REP2,2,MALICIOUS_CODE,OverspeedEventHandler.java,org/traccar/handler/events/OverspeedEventHandler.java,40,117
org.traccar.handler.events.OverspeedEventHandler,EI_EXPOSE_REP2,2,MALICIOUS_CODE,OverspeedEventHandler.java,org/traccar/handler/events/OverspeedEventHandler.java,40,117
org.traccar.handler.network.AcknowledgementHandler$EventDecoded,EI_EXPOSE_REP,2,MALICIOUS_CODE,AcknowledgementHandler.java,org/traccar/handler/network/AcknowledgementHandler.java,43,48
org.traccar.handler.network.AcknowledgementHandler$EventDecoded,EI_EXPOSE_REP2,2,MALICIOUS_CODE,AcknowledgementHandler.java,org/traccar/handler/network/AcknowledgementHandler.java,43,48
org.traccar.handler.network.MainEventHandler,EI_EXPOSE_REP2,2,MALICIOUS_CODE,MainEventHandler.java,org/traccar/handler/network/MainEventHandler.java,44,96
org.traccar.handler.network.NetworkMessageHandler,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,2,STYLE,NetworkMessageHandler.java,org/traccar/handler/network/NetworkMessageHandler.java,28,53
org.traccar.handler.network.RemoteAddressHandler,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,2,STYLE,RemoteAddressHandler.java,org/traccar/handler/network/RemoteAddressHandler.java,36,53
org.traccar.handler.network.StandardLoggingHandler,EI_EXPOSE_REP2,2,MALICIOUS_CODE,StandardLoggingHandler.java,org/traccar/handler/network/StandardLoggingHandler.java,38,103
org.traccar.helper.BitBuffer,EI_EXPOSE_REP2,2,MALICIOUS_CODE,BitBuffer.java,org/traccar/helper/BitBuffer.java,31,97
org.traccar.helper.Checksum,BIT_SIGNED_CHECK_HIGH_BIT,1,CORRECTNESS,Checksum.java,org/traccar/helper/Checksum.java,24,215
org.traccar.helper.LogAction,EI_EXPOSE_REP2,2,MALICIOUS_CODE,LogAction.java,org/traccar/helper/LogAction.java,41,188
org.traccar.helper.ObjectMapperContextResolver,EI_EXPOSE_REP,2,MALICIOUS_CODE,ObjectMapperContextResolver.java,org/traccar/helper/ObjectMapperContextResolver.java,24,35
org.traccar.helper.ObjectMapperContextResolver,EI_EXPOSE_REP2,2,MALICIOUS_CODE,ObjectMapperContextResolver.java,org/traccar/helper/ObjectMapperContextResolver.java,24,35
org.traccar.helper.PositionLogger,EI_EXPOSE_REP2,2,MALICIOUS_CODE,PositionLogger.java,org/traccar/helper/PositionLogger.java,34,92
org.traccar.helper.model.AttributeUtil$CacheProvider,EI_EXPOSE_REP2,2,MALICIOUS_CODE,AttributeUtil.java,org/traccar/helper/model/AttributeUtil.java,118,140
org.traccar.helper.model.AttributeUtil$StorageProvider,EI_EXPOSE_REP,2,MALICIOUS_CODE,AttributeUtil.java,org/traccar/helper/model/AttributeUtil.java,151,184
org.traccar.helper.model.AttributeUtil$StorageProvider,EI_EXPOSE_REP,2,MALICIOUS_CODE,AttributeUtil.java,org/traccar/helper/model/AttributeUtil.java,151,184
org.traccar.helper.model.AttributeUtil$StorageProvider,EI_EXPOSE_REP2,2,MALICIOUS_CODE,AttributeUtil.java,org/traccar/helper/model/AttributeUtil.java,151,184
org.traccar.helper.model.AttributeUtil$StorageProvider,EI_EXPOSE_REP2,2,MALICIOUS_CODE,AttributeUtil.java,org/traccar/helper/model/AttributeUtil.java,151,184
org.traccar.helper.model.AttributeUtil$StorageProvider,EI_EXPOSE_REP2,2,MALICIOUS_CODE,AttributeUtil.java,org/traccar/helper/model/AttributeUtil.java,151,184
org.traccar.mail.SmtpMailManager,EI_EXPOSE_REP2,2,MALICIOUS_CODE,SmtpMailManager.java,org/traccar/mail/SmtpMailManager.java,47,160
org.traccar.model.Action,EI_EXPOSE_REP,2,MALICIOUS_CODE,Action.java,org/traccar/model/Action.java,23,83
org.traccar.model.Action,EI_EXPOSE_REP2,2,MALICIOUS_CODE,Action.java,org/traccar/model/Action.java,23,83
org.traccar.model.Calendar,EI_EXPOSE_REP,2,MALICIOUS_CODE,Calendar.java,org/traccar/model/Calendar.java,40,96
org.traccar.model.Calendar,EI_EXPOSE_REP,2,MALICIOUS_CODE,Calendar.java,org/traccar/model/Calendar.java,40,96
org.traccar.model.Calendar,EI_EXPOSE_REP2,2,MALICIOUS_CODE,Calendar.java,org/traccar/model/Calendar.java,40,96
org.traccar.model.CellTower,BX_UNBOXING_IMMEDIATELY_REBOXED,2,PERFORMANCE,CellTower.java,org/traccar/model/CellTower.java,25,135
org.traccar.model.Device,EI_EXPOSE_REP,2,MALICIOUS_CODE,Device.java,org/traccar/model/Device.java,25,252
