commit,refactoring_type,description,file_path,class
ddf72b364323ed3f787fd41c5d5126c3521b96b7,Invert Condition,Invert Condition if(latitude >= -90 && latitude <= 90) to if(latitude < -90 || latitude > 90) in method public setLatitude(latitude double) : void from class org.traccar.model.Position,src/main/java/org/traccar/model/Position.java,org.traccar.model.Position
ddf72b364323ed3f787fd41c5d5126c3521b96b7,Invert Condition,Invert Condition if(longitude >= -180 && longitude <= 180) to if(longitude < -180 || longitude > 180) in method public setLongitude(longitude double) : void from class org.traccar.model.Position,src/main/java/org/traccar/model/Position.java,org.traccar.model.Position
ddf72b364323ed3f787fd41c5d5126c3521b96b7,Invert Condition,Invert Condition if(longitude >= -180 && longitude <= 180) to if(longitude < -180 || longitude > 180) in method public setLongitude(longitude double) : void from class org.traccar.model.Position,src/main/java/org/traccar/model/Position.java,org.traccar.model.Position
ddf72b364323ed3f787fd41c5d5126c3521b96b7,Extract Variable,"Extract Variable latitude : double in method protected decode(channel Channel, remoteAddress SocketAddress, msg Object) : Object from class org.traccar.protocol.GlobalstarProtocolDecoder",src/main/java/org/traccar/protocol/GlobalstarProtocolDecoder.java,org.traccar.protocol.GlobalstarProtocolDecoder
ddf72b364323ed3f787fd41c5d5126c3521b96b7,Extract Variable,"Extract Variable latitude : double in method protected decode(channel Channel, remoteAddress SocketAddress, msg Object) : Object from class org.traccar.protocol.GlobalstarProtocolDecoder",src/main/java/org/traccar/protocol/GlobalstarProtocolDecoder.java,org.traccar.protocol.GlobalstarProtocolDecoder
ddf72b364323ed3f787fd41c5d5126c3521b96b7,Extract Variable,"Extract Variable longitude : double in method protected decode(channel Channel, remoteAddress SocketAddress, msg Object) : Object from class org.traccar.protocol.GlobalstarProtocolDecoder",src/main/java/org/traccar/protocol/GlobalstarProtocolDecoder.java,org.traccar.protocol.GlobalstarProtocolDecoder
b9cc31bf3ab278df45fa90f6481f929e325326f0,Extract Variable,"Extract Variable length : int in method private decodeBinaryE(channel Channel, remoteAddress SocketAddress, buf ByteBuf) : List<Position> from class org.traccar.protocol.MeitrackProtocolDecoder",src/main/java/org/traccar/protocol/MeitrackProtocolDecoder.java,org.traccar.protocol.MeitrackProtocolDecoder
b9cc31bf3ab278df45fa90f6481f929e325326f0,Extract Variable,"Extract Variable length : int in method private decodeBinaryE(channel Channel, remoteAddress SocketAddress, buf ByteBuf) : List<Position> from class org.traccar.protocol.MeitrackProtocolDecoder",src/main/java/org/traccar/protocol/MeitrackProtocolDecoder.java,org.traccar.protocol.MeitrackProtocolDecoder
6c8fdbbf5f44db7eb88bc75dbaf89c679aa25cd5,Extract Variable,"Extract Variable event : short in method private decodeStatus(buf ByteBuf, deviceSession DeviceSession, alternative boolean) : Position from class org.traccar.protocol.CellocatorProtocolDecoder",src/main/java/org/traccar/protocol/CellocatorProtocolDecoder.java,org.traccar.protocol.CellocatorProtocolDecoder
6c8fdbbf5f44db7eb88bc75dbaf89c679aa25cd5,Extract Variable,"Extract Variable event : short in method private decodeStatus(buf ByteBuf, deviceSession DeviceSession, alternative boolean) : Position from class org.traccar.protocol.CellocatorProtocolDecoder",src/main/java/org/traccar/protocol/CellocatorProtocolDecoder.java,org.traccar.protocol.CellocatorProtocolDecoder
6c8fdbbf5f44db7eb88bc75dbaf89c679aa25cd5,Extract Variable,"Extract Variable event : short in method private decodeStatus(buf ByteBuf, deviceSession DeviceSession, alternative boolean) : Position from class org.traccar.protocol.CellocatorProtocolDecoder",src/main/java/org/traccar/protocol/CellocatorProtocolDecoder.java,org.traccar.protocol.CellocatorProtocolDecoder
b76e00c283c79f29ad13fff70b882ae6d3685aa5,Extract Variable,"Extract Variable isPositionValid : boolean in method protected decode(channel Channel, remoteAddress SocketAddress, msg Object) : Object from class org.traccar.protocol.Tlt2hProtocolDecoder",src/main/java/org/traccar/protocol/Tlt2hProtocolDecoder.java,org.traccar.protocol.Tlt2hProtocolDecoder
b76e00c283c79f29ad13fff70b882ae6d3685aa5,Extract Variable,"Extract Variable isPositionValid : boolean in method protected decode(channel Channel, remoteAddress SocketAddress, msg Object) : Object from class org.traccar.protocol.Tlt2hProtocolDecoder",src/main/java/org/traccar/protocol/Tlt2hProtocolDecoder.java,org.traccar.protocol.Tlt2hProtocolDecoder
c6e7f17791f5721c994128c8165c71bcb40a02fb,Inline Variable,"Inline Variable isPositionValid : boolean in method protected decode(channel Channel, remoteAddress SocketAddress, msg Object) : Object from class org.traccar.protocol.Tlt2hProtocolDecoder",src/main/java/org/traccar/protocol/Tlt2hProtocolDecoder.java,org.traccar.protocol.Tlt2hProtocolDecoder
1417098fa45a3060f17e0cca6d8226b12e7f174e,Extract Variable,Extract Variable user : User in method public get(token String) : User from class org.traccar.api.resource.SessionResource,src/main/java/org/traccar/api/resource/SessionResource.java,org.traccar.api.resource.SessionResource
1417098fa45a3060f17e0cca6d8226b12e7f174e,Extract Variable,Extract Variable user : User in method public get(token String) : User from class org.traccar.api.resource.SessionResource,src/main/java/org/traccar/api/resource/SessionResource.java,org.traccar.api.resource.SessionResource
1417098fa45a3060f17e0cca6d8226b12e7f174e,Inline Method,"Inline Method public Request(columns Columns, condition Condition, order Order, limit Limit) inlined to public Request(columns Columns, condition Condition, order Order) in class org.traccar.storage.query.Request",src/main/java/org/traccar/storage/query/Request.java,org.traccar.storage.query.Request
1417098fa45a3060f17e0cca6d8226b12e7f174e,Inline Method,"Inline Method public Request(columns Columns, condition Condition, order Order, limit Limit) inlined to public Request(columns Columns, condition Condition, order Order) in class org.traccar.storage.query.Request",src/main/java/org/traccar/storage/query/Request.java,org.traccar.storage.query.Request
1417098fa45a3060f17e0cca6d8226b12e7f174e,Inline Method,"Inline Method public Request(columns Columns, condition Condition, order Order, limit Limit) inlined to public Request(columns Columns, condition Condition, order Order) in class org.traccar.storage.query.Request",src/main/java/org/traccar/storage/query/Request.java,org.traccar.storage.query.Request
1417098fa45a3060f17e0cca6d8226b12e7f174e,Inline Method,"Inline Method public Request(columns Columns, condition Condition, order Order, limit Limit) inlined to public Request(columns Columns, condition Condition, order Order) in class org.traccar.storage.query.Request",src/main/java/org/traccar/storage/query/Request.java,org.traccar.storage.query.Request
080c289a8a29244bd46cf029eefabbe426ddd00b,Add Parameter,"Add Parameter rotateInterval : String in method package RollingFileHandler(name String, rotate boolean, rotateInterval String) from class org.traccar.helper.Log.RollingFileHandler",src/main/java/org/traccar/helper/Log.java,org.traccar.helper.Log
080c289a8a29244bd46cf029eefabbe426ddd00b,Add Parameter,"Add Parameter rotateInterval : String in method package RollingFileHandler(name String, rotate boolean, rotateInterval String) from class org.traccar.helper.Log.RollingFileHandler",src/main/java/org/traccar/helper/Log.java,org.traccar.helper.Log
080c289a8a29244bd46cf029eefabbe426ddd00b,Add Parameter,"Add Parameter rotateInterval : String in method private setupLogger(console boolean, file String, levelString String, fullStackTraces boolean, rotate boolean, rotateInterval String) : void from class org.traccar.helper.Log",src/main/java/org/traccar/helper/Log.java,org.traccar.helper.Log
080c289a8a29244bd46cf029eefabbe426ddd00b,Add Parameter,"Add Parameter rotateInterval : String in method private setupLogger(console boolean, file String, levelString String, fullStackTraces boolean, rotate boolean, rotateInterval String) : void from class org.traccar.helper.Log",src/main/java/org/traccar/helper/Log.java,org.traccar.helper.Log
c828e6af3ca96e51c20f5e189ab1293c4fe29c8a,Move Class,Move Class org.traccar.api.resource.ReportResource.ReportExecutor moved to org.traccar.reports.common.ReportExecutor,src/main/java/org/traccar/reports/common/ReportExecutor.java,org.traccar.reports.common.ReportExecutor
c828e6af3ca96e51c20f5e189ab1293c4fe29c8a,Extract Variable,Extract Variable tasks : var in method public start() : void from class org.traccar.schedule.ScheduleManager,src/main/java/org/traccar/schedule/ScheduleManager.java,org.traccar.schedule.ScheduleManager
c828e6af3ca96e51c20f5e189ab1293c4fe29c8a,Extract Variable,Extract Variable tasks : var in method public start() : void from class org.traccar.schedule.ScheduleManager,src/main/java/org/traccar/schedule/ScheduleManager.java,org.traccar.schedule.ScheduleManager
c828e6af3ca96e51c20f5e189ab1293c4fe29c8a,Change Class Access Modifier,Change Class Access Modifier private to public in class org.traccar.reports.common.ReportExecutor,src/main/java/org/traccar/reports/common/ReportExecutor.java,org.traccar.reports.common.ReportExecutor
c828e6af3ca96e51c20f5e189ab1293c4fe29c8a,Move Attribute,Move Attribute private mailManager : MailManager from class org.traccar.api.resource.ReportResource to private mailManager : MailManager from class org.traccar.reports.common.ReportMailer,src/main/java/org/traccar/reports/common/ReportMailer.java,org.traccar.reports.common.ReportMailer
c828e6af3ca96e51c20f5e189ab1293c4fe29c8a,Add Attribute Modifier,Add Attribute Modifier final in attribute private mailManager : MailManager from class org.traccar.reports.common.ReportMailer,src/main/java/org/traccar/reports/common/ReportMailer.java,org.traccar.reports.common.ReportMailer
c828e6af3ca96e51c20f5e189ab1293c4fe29c8a,Remove Attribute Annotation,Remove Attribute Annotation @Inject in attribute private mailManager : MailManager from class org.traccar.api.resource.ReportResource,src/main/java/org/traccar/reports/common/ReportMailer.java,org.traccar.reports.common.ReportMailer
c828e6af3ca96e51c20f5e189ab1293c4fe29c8a,Extract Class,Extract Class org.traccar.reports.common.ReportMailer from class org.traccar.api.resource.ReportResource,src/main/java/org/traccar/api/resource/ReportResource.java,org.traccar.api.resource.ReportResource
c828e6af3ca96e51c20f5e189ab1293c4fe29c8a,Extract Class,Extract Class org.traccar.reports.common.ReportMailer from class org.traccar.api.resource.ReportResource,src/main/java/org/traccar/reports/common/ReportMailer.java,org.traccar.reports.common.ReportMailer
c828e6af3ca96e51c20f5e189ab1293c4fe29c8a,Extract Class,Extract Class org.traccar.reports.common.ReportMailer from class org.traccar.api.resource.ReportResource,src/main/java/org/traccar/reports/common/ReportMailer.java,org.traccar.reports.common.ReportMailer
1d0d5661ca921a08217f23d4889f530643327847,Rename Attribute,Rename Attribute logFileSuffix : String to template : String in class org.traccar.helper.Log.RollingFileHandler,src/main/java/org/traccar/helper/Log.java,org.traccar.helper.Log
18387265cd9432a906cd16b7d71547be5bf46086,Extract Method,Extract Method public findEvents(date Date) : Collection<VEvent> extracted from public checkMoment(date Date) : boolean in class org.traccar.model.Calendar,src/main/java/org/traccar/model/Calendar.java,org.traccar.model.Calendar
18387265cd9432a906cd16b7d71547be5bf46086,Extract Method,Extract Method public findEvents(date Date) : Collection<VEvent> extracted from public checkMoment(date Date) : boolean in class org.traccar.model.Calendar,src/main/java/org/traccar/model/Calendar.java,org.traccar.model.Calendar
18387265cd9432a906cd16b7d71547be5bf46086,Extract Method,Extract Method public findEvents(date Date) : Collection<VEvent> extracted from public checkMoment(date Date) : boolean in class org.traccar.model.Calendar,src/main/java/org/traccar/model/Calendar.java,org.traccar.model.Calendar
18387265cd9432a906cd16b7d71547be5bf46086,Extract Method,Extract Method public findEvents(date Date) : Collection<VEvent> extracted from public checkMoment(date Date) : boolean in class org.traccar.model.Calendar,src/main/java/org/traccar/model/Calendar.java,org.traccar.model.Calendar
18387265cd9432a906cd16b7d71547be5bf46086,Extract Method,Extract Method public findEvents(date Date) : Collection<VEvent> extracted from public checkMoment(date Date) : boolean in class org.traccar.model.Calendar,src/main/java/org/traccar/model/Calendar.java,org.traccar.model.Calendar
18387265cd9432a906cd16b7d71547be5bf46086,Extract Method,Extract Method public findEvents(date Date) : Collection<VEvent> extracted from public checkMoment(date Date) : boolean in class org.traccar.model.Calendar,src/main/java/org/traccar/model/Calendar.java,org.traccar.model.Calendar
18387265cd9432a906cd16b7d71547be5bf46086,Extract Method,Extract Method public findEvents(date Date) : Collection<VEvent> extracted from public checkMoment(date Date) : boolean in class org.traccar.model.Calendar,src/main/java/org/traccar/model/Calendar.java,org.traccar.model.Calendar
18387265cd9432a906cd16b7d71547be5bf46086,Extract Method,Extract Method public findEvents(date Date) : Collection<VEvent> extracted from public checkMoment(date Date) : boolean in class org.traccar.model.Calendar,src/main/java/org/traccar/model/Calendar.java,org.traccar.model.Calendar
18387265cd9432a906cd16b7d71547be5bf46086,Extract Method,Extract Method public findEvents(date Date) : Collection<VEvent> extracted from public checkMoment(date Date) : boolean in class org.traccar.model.Calendar,src/main/java/org/traccar/model/Calendar.java,org.traccar.model.Calendar
18387265cd9432a906cd16b7d71547be5bf46086,Extract Method,Extract Method public findEvents(date Date) : Collection<VEvent> extracted from public checkMoment(date Date) : boolean in class org.traccar.model.Calendar,src/main/java/org/traccar/model/Calendar.java,org.traccar.model.Calendar
18387265cd9432a906cd16b7d71547be5bf46086,Change Variable Type,Change Variable Type filter : Filter<CalendarComponent> to filter : Filter<VEvent> in method public findEvents(date Date) : Collection<VEvent> from class org.traccar.model.Calendar,src/main/java/org/traccar/model/Calendar.java,org.traccar.model.Calendar
18387265cd9432a906cd16b7d71547be5bf46086,Change Variable Type,Change Variable Type filter : Filter<CalendarComponent> to filter : Filter<VEvent> in method public findEvents(date Date) : Collection<VEvent> from class org.traccar.model.Calendar,src/main/java/org/traccar/model/Calendar.java,org.traccar.model.Calendar
18387265cd9432a906cd16b7d71547be5bf46086,Split Parameter,"Split Parameter report : Report to [from : Date, to : Date] in method private executeReport(report Report, from Date, to Date) : void from class org.traccar.schedule.TaskReports",src/main/java/org/traccar/schedule/TaskReports.java,org.traccar.schedule.TaskReports
18387265cd9432a906cd16b7d71547be5bf46086,Split Parameter,"Split Parameter report : Report to [from : Date, to : Date] in method private executeReport(report Report, from Date, to Date) : void from class org.traccar.schedule.TaskReports",src/main/java/org/traccar/schedule/TaskReports.java,org.traccar.schedule.TaskReports
18387265cd9432a906cd16b7d71547be5bf46086,Split Parameter,"Split Parameter report : Report to [from : Date, to : Date] in method private executeReport(report Report, from Date, to Date) : void from class org.traccar.schedule.TaskReports",src/main/java/org/traccar/schedule/TaskReports.java,org.traccar.schedule.TaskReports
0999180f58cf6a0edaf08461674eae70e839f3ce,Change Parameter Type,"Change Parameter Type storage : Storage to permissionsService : PermissionsService in method public ReportMailer(permissionsService PermissionsService, mailManager MailManager) from class org.traccar.reports.common.ReportMailer",src/main/java/org/traccar/reports/common/ReportMailer.java,org.traccar.reports.common.ReportMailer
0999180f58cf6a0edaf08461674eae70e839f3ce,Change Parameter Type,"Change Parameter Type storage : Storage to permissionsService : PermissionsService in method public ReportMailer(permissionsService PermissionsService, mailManager MailManager) from class org.traccar.reports.common.ReportMailer",src/main/java/org/traccar/reports/common/ReportMailer.java,org.traccar.reports.common.ReportMailer
0999180f58cf6a0edaf08461674eae70e839f3ce,Rename Parameter,"Rename Parameter storage : Storage to permissionsService : PermissionsService in method public ReportMailer(permissionsService PermissionsService, mailManager MailManager) from class org.traccar.reports.common.ReportMailer",src/main/java/org/traccar/reports/common/ReportMailer.java,org.traccar.reports.common.ReportMailer
0999180f58cf6a0edaf08461674eae70e839f3ce,Rename Parameter,"Rename Parameter storage : Storage to permissionsService : PermissionsService in method public ReportMailer(permissionsService PermissionsService, mailManager MailManager) from class org.traccar.reports.common.ReportMailer",src/main/java/org/traccar/reports/common/ReportMailer.java,org.traccar.reports.common.ReportMailer
0999180f58cf6a0edaf08461674eae70e839f3ce,Rename Attribute,Rename Attribute storage : Storage to permissionsService : PermissionsService in class org.traccar.reports.common.ReportMailer,src/main/java/org/traccar/reports/common/ReportMailer.java,org.traccar.reports.common.ReportMailer
0999180f58cf6a0edaf08461674eae70e839f3ce,Change Attribute Type,Change Attribute Type storage : Storage to permissionsService : PermissionsService in class org.traccar.reports.common.ReportMailer,src/main/java/org/traccar/reports/common/ReportMailer.java,org.traccar.reports.common.ReportMailer
d66d04b400654169e3aab6803311b39dc0f788f4,Replace Attribute With Variable,"Replace Attribute With Variable reportMailer : ReportMailer to reportMailer : ReportMailer in method private executeReport(report Report, from Date, to Date) : void from class org.traccar.schedule.TaskReports",src/main/java/org/traccar/schedule/TaskReports.java,org.traccar.schedule.TaskReports
d66d04b400654169e3aab6803311b39dc0f788f4,Replace Attribute With Variable,"Replace Attribute With Variable reportMailer : ReportMailer to reportMailer : ReportMailer in method private executeReport(report Report, from Date, to Date) : void from class org.traccar.schedule.TaskReports",src/main/java/org/traccar/schedule/TaskReports.java,org.traccar.schedule.TaskReports
d66d04b400654169e3aab6803311b39dc0f788f4,Replace Attribute With Variable,"Replace Attribute With Variable reportMailer : ReportMailer to reportMailer : ReportMailer in method private executeReport(report Report, from Date, to Date) : void from class org.traccar.schedule.TaskReports",src/main/java/org/traccar/schedule/TaskReports.java,org.traccar.schedule.TaskReports
d66d04b400654169e3aab6803311b39dc0f788f4,Replace Attribute With Variable,"Replace Attribute With Variable reportMailer : ReportMailer to reportMailer : ReportMailer in method private executeReport(report Report, from Date, to Date) : void from class org.traccar.schedule.TaskReports",src/main/java/org/traccar/schedule/TaskReports.java,org.traccar.schedule.TaskReports
d66d04b400654169e3aab6803311b39dc0f788f4,Replace Attribute With Variable,"Replace Attribute With Variable reportMailer : ReportMailer to reportMailer : ReportMailer in method private executeReport(report Report, from Date, to Date) : void from class org.traccar.schedule.TaskReports",src/main/java/org/traccar/schedule/TaskReports.java,org.traccar.schedule.TaskReports
d66d04b400654169e3aab6803311b39dc0f788f4,Replace Attribute With Variable,"Replace Attribute With Variable reportMailer : ReportMailer to reportMailer : ReportMailer in method private executeReport(report Report, from Date, to Date) : void from class org.traccar.schedule.TaskReports",src/main/java/org/traccar/schedule/TaskReports.java,org.traccar.schedule.TaskReports
d66d04b400654169e3aab6803311b39dc0f788f4,Change Parameter Type,"Change Parameter Type reportMailer : ReportMailer to injector : Injector in method public TaskReports(storage Storage, injector Injector) from class org.traccar.schedule.TaskReports",src/main/java/org/traccar/schedule/TaskReports.java,org.traccar.schedule.TaskReports
d66d04b400654169e3aab6803311b39dc0f788f4,Change Parameter Type,"Change Parameter Type reportMailer : ReportMailer to injector : Injector in method public TaskReports(storage Storage, injector Injector) from class org.traccar.schedule.TaskReports",src/main/java/org/traccar/schedule/TaskReports.java,org.traccar.schedule.TaskReports
d66d04b400654169e3aab6803311b39dc0f788f4,Rename Parameter,"Rename Parameter reportMailer : ReportMailer to injector : Injector in method public TaskReports(storage Storage, injector Injector) from class org.traccar.schedule.TaskReports",src/main/java/org/traccar/schedule/TaskReports.java,org.traccar.schedule.TaskReports
d66d04b400654169e3aab6803311b39dc0f788f4,Rename Parameter,"Rename Parameter reportMailer : ReportMailer to injector : Injector in method public TaskReports(storage Storage, injector Injector) from class org.traccar.schedule.TaskReports",src/main/java/org/traccar/schedule/TaskReports.java,org.traccar.schedule.TaskReports
d66d04b400654169e3aab6803311b39dc0f788f4,Rename Attribute,Rename Attribute reportMailer : ReportMailer to injector : Injector in class org.traccar.schedule.TaskReports,src/main/java/org/traccar/schedule/TaskReports.java,org.traccar.schedule.TaskReports
d66d04b400654169e3aab6803311b39dc0f788f4,Change Attribute Type,Change Attribute Type reportMailer : ReportMailer to injector : Injector in class org.traccar.schedule.TaskReports,src/main/java/org/traccar/schedule/TaskReports.java,org.traccar.schedule.TaskReports
42cfe6de84f705971a638e5840d647a9e9c29c05,Change Variable Type,Change Variable Type request : MockRequest to request : HttpServletRequest in method public testRetrieveRemoteAddressProxyMultiple() : void from class org.traccar.helper.ServletHelperTest,src/test/java/org/traccar/helper/ServletHelperTest.java,src.test.java.org.traccar.helper.ServletHelperTest
42cfe6de84f705971a638e5840d647a9e9c29c05,Change Variable Type,Change Variable Type request : MockRequest to request : HttpServletRequest in method public testRetrieveRemoteAddressProxyMultiple() : void from class org.traccar.helper.ServletHelperTest,src/test/java/org/traccar/helper/ServletHelperTest.java,src.test.java.org.traccar.helper.ServletHelperTest
42cfe6de84f705971a638e5840d647a9e9c29c05,Change Variable Type,Change Variable Type request : MockRequest to request : HttpServletRequest in method public testRetrieveRemoteAddressProxySingle() : void from class org.traccar.helper.ServletHelperTest,src/test/java/org/traccar/helper/ServletHelperTest.java,src.test.java.org.traccar.helper.ServletHelperTest
42cfe6de84f705971a638e5840d647a9e9c29c05,Change Variable Type,Change Variable Type request : MockRequest to request : HttpServletRequest in method public testRetrieveRemoteAddressProxySingle() : void from class org.traccar.helper.ServletHelperTest,src/test/java/org/traccar/helper/ServletHelperTest.java,src.test.java.org.traccar.helper.ServletHelperTest
42cfe6de84f705971a638e5840d647a9e9c29c05,Change Variable Type,Change Variable Type request : MockRequest to request : HttpServletRequest in method public testRetrieveRemoteAddressNoProxy() : void from class org.traccar.helper.ServletHelperTest,src/test/java/org/traccar/helper/ServletHelperTest.java,src.test.java.org.traccar.helper.ServletHelperTest
42cfe6de84f705971a638e5840d647a9e9c29c05,Change Variable Type,Change Variable Type request : MockRequest to request : HttpServletRequest in method public testRetrieveRemoteAddressNoProxy() : void from class org.traccar.helper.ServletHelperTest,src/test/java/org/traccar/helper/ServletHelperTest.java,src.test.java.org.traccar.helper.ServletHelperTest
f4f1b05f8d5211476ae073d8a3c2dbd10cbcbe8a,Change Variable Type,Change Variable Type key : Object to key : String in method private prepareContext(position Position) : MapContext from class org.traccar.handler.ComputedAttributesHandler,src/main/java/org/traccar/handler/ComputedAttributesHandler.java,org.traccar.handler.ComputedAttributesHandler
f4f1b05f8d5211476ae073d8a3c2dbd10cbcbe8a,Change Variable Type,Change Variable Type key : Object to key : String in method private prepareContext(position Position) : MapContext from class org.traccar.handler.ComputedAttributesHandler,src/main/java/org/traccar/handler/ComputedAttributesHandler.java,org.traccar.handler.ComputedAttributesHandler
47c9d9fb21e897733f7aaa29bb5797036ccc4476,Extract Variable,"Extract Variable positions : var in method public getObjects(userId long, deviceIds Collection<Long>, groupIds Collection<Long>, from Date, to Date) : Collection<CombinedReportItem> from class org.traccar.reports.CombinedReportProvider",src/main/java/org/traccar/reports/CombinedReportProvider.java,org.traccar.reports.CombinedReportProvider
