commit,refactoring_type,description,file_path,class
079eaa6ed49813f4050076ac45849f6e4334e45b,Change Return Type,Change Return Type Stream<Notification> to Set<Notification> in method public getDeviceNotifications(deviceId long) : Set<Notification> from class org.traccar.session.cache.CacheManager,src/main/java/org/traccar/session/cache/CacheManager.java,org.traccar.session.cache.CacheManager
079eaa6ed49813f4050076ac45849f6e4334e45b,Change Return Type,Change Return Type Stream<Notification> to Set<Notification> in method public getDeviceNotifications(deviceId long) : Set<Notification> from class org.traccar.session.cache.CacheManager,src/main/java/org/traccar/session/cache/CacheManager.java,org.traccar.session.cache.CacheManager
a531585474ca9ee7437d2a5b1698d1cf5f507a09,Add Parameter,"Add Parameter notification : Notification in method public formatMessage(notification Notification, user User, event Event, position Position, templatePath String) : NotificationMessage from class org.traccar.notification.NotificationFormatter",src/main/java/org/traccar/notification/NotificationFormatter.java,org.traccar.notification.NotificationFormatter
a531585474ca9ee7437d2a5b1698d1cf5f507a09,Add Parameter,"Add Parameter notification : Notification in method public formatMessage(notification Notification, user User, event Event, position Position, templatePath String) : NotificationMessage from class org.traccar.notification.NotificationFormatter",src/main/java/org/traccar/notification/NotificationFormatter.java,org.traccar.notification.NotificationFormatter
79a4cf9355b08e0b306146a94bd65adb5ed963a5,Extract Variable,"Extract Variable shareEmail : String in method public shareDevice(deviceId long, expiration Date) : String from class org.traccar.api.resource.DeviceResource",src/main/java/org/traccar/api/resource/DeviceResource.java,org.traccar.api.resource.DeviceResource
79a4cf9355b08e0b306146a94bd65adb5ed963a5,Extract Variable,"Extract Variable shareEmail : String in method public shareDevice(deviceId long, expiration Date) : String from class org.traccar.api.resource.DeviceResource",src/main/java/org/traccar/api/resource/DeviceResource.java,org.traccar.api.resource.DeviceResource
2eba0bdf8c02036d6761667f0aa022ead9587c11,Extract Variable,"Extract Variable voltage : int in method protected decode(channel Channel, remoteAddress SocketAddress, msg Object) : Object from class org.traccar.protocol.Tlt2hProtocolDecoder",src/main/java/org/traccar/protocol/Tlt2hProtocolDecoder.java,org.traccar.protocol.Tlt2hProtocolDecoder
2eba0bdf8c02036d6761667f0aa022ead9587c11,Extract Variable,"Extract Variable voltage : int in method protected decode(channel Channel, remoteAddress SocketAddress, msg Object) : Object from class org.traccar.protocol.Tlt2hProtocolDecoder",src/main/java/org/traccar/protocol/Tlt2hProtocolDecoder.java,org.traccar.protocol.Tlt2hProtocolDecoder
2eba0bdf8c02036d6761667f0aa022ead9587c11,Extract Variable,"Extract Variable voltage : int in method protected decode(channel Channel, remoteAddress SocketAddress, msg Object) : Object from class org.traccar.protocol.Tlt2hProtocolDecoder",src/main/java/org/traccar/protocol/Tlt2hProtocolDecoder.java,org.traccar.protocol.Tlt2hProtocolDecoder
2eba0bdf8c02036d6761667f0aa022ead9587c11,Extract Variable,"Extract Variable voltage : int in method protected decode(channel Channel, remoteAddress SocketAddress, msg Object) : Object from class org.traccar.protocol.Tlt2hProtocolDecoder",src/main/java/org/traccar/protocol/Tlt2hProtocolDecoder.java,org.traccar.protocol.Tlt2hProtocolDecoder
